ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-12-18,149.67985633152563,28.82875832499578,231.71503447291673,149.67985633152563,149.67985633152563,-19.91647575866626,-19.91647575866626,-19.91647575866626,4.117967888558443,4.117967888558443,4.117967888558443,-24.034443647224702,-24.034443647224702,-24.034443647224702,0.0,0.0,0.0,129.76338057285938
2024-12-19,149.5129021722721,47.022418771033195,240.27421440500282,149.5129021722721,149.5129021722721,-4.308455246000615,-4.308455246000615,-4.308455246000615,21.419017757187458,21.419017757187458,21.419017757187458,-25.727473003188074,-25.727473003188074,-25.727473003188074,0.0,0.0,0.0,145.2044469262715
2024-12-20,149.34594801301859,30.24616286215637,229.0673186173249,149.34594801301859,149.34594801301859,-23.249016694606762,-23.249016694606762,-23.249016694606762,3.855459621342252,3.855459621342252,3.855459621342252,-27.104476315949015,-27.104476315949015,-27.104476315949015,0.0,0.0,0.0,126.09693131841182
2024-12-21,149.17899385880918,-23.285192770093435,176.79734311692914,149.17899385880918,149.17899385880918,-74.02637540956026,-74.02637540956026,-74.02637540956026,-45.933417239104415,-45.933417239104415,-45.933417239104415,-28.092958170455844,-28.092958170455844,-28.092958170455844,0.0,0.0,0.0,75.15261844924892
2024-12-22,149.0120397045998,-10.642941130965303,197.6593696794006,149.0120397045998,149.0120397045998,-52.30981517509071,-52.30981517509071,-52.30981517509071,-23.68073878682271,-23.68073878682271,-23.68073878682271,-28.629076388268004,-28.629076388268004,-28.629076388268004,0.0,0.0,0.0,96.7022245295091
2024-12-23,148.84508555039042,46.579982803361,237.36108049647362,148.84508555039042,148.84508555039042,-3.258115075427409,-3.258115075427409,-3.258115075427409,25.401240299260067,25.401240299260067,25.401240299260067,-28.659355374687472,-28.659355374687472,-28.659355374687472,0.0,0.0,0.0,145.586970474963
2024-12-24,148.67813139618104,36.407420474702946,233.55624471357393,148.67813139618104,148.67813139618104,-13.321633146535005,-13.321633146535005,-13.321633146535005,14.820470459683394,14.820470459683394,14.820470459683394,-28.1421036062184,-28.1421036062184,-28.1421036062184,0.0,0.0,0.0,135.35649824964605
2024-12-25,148.51117724197167,25.22778233751919,223.40148613479462,148.51117724197167,148.51117724197167,-22.93053205297055,-22.93053205297055,-22.93053205297055,4.117967888567091,4.117967888567091,4.117967888567091,-27.04849994153764,-27.04849994153764,-27.04849994153764,0.0,0.0,0.0,125.58064518900112
2024-12-26,148.34422308776226,46.01942499209828,243.54282604239117,148.34422308776226,148.34422308776226,-3.9443053216232653,-3.9443053216232653,-3.9443053216232653,21.41901775719775,21.41901775719775,21.41901775719775,-25.363323078821015,-25.363323078821015,-25.363323078821015,0.0,0.0,0.0,144.399917766139
2024-12-27,148.17726893355288,34.222097762951236,229.4322436315591,148.17726893355288,148.17726893355288,-19.22984911988591,-19.22984911988591,-19.22984911988591,3.855459621297496,3.855459621297496,3.855459621297496,-23.085308741183407,-23.085308741183407,-23.085308741183407,0.0,0.0,0.0,128.94741981366698
2024-12-28,148.0103147793435,-18.867734902280837,177.5321902194764,148.0103147793435,148.0103147793435,-66.16054698943599,-66.16054698943599,-66.16054698943599,-45.93341723912824,-45.93341723912824,-45.93341723912824,-20.227129750307743,-20.227129750307743,-20.227129750307743,0.0,0.0,0.0,81.84976778990752
2024-12-29,147.8433606251341,11.8791956737019,212.08833661869184,147.8433606251341,147.8433606251341,-40.4957435329172,-40.4957435329172,-40.4957435329172,-23.680738787008714,-23.680738787008714,-23.680738787008714,-16.81500474590849,-16.81500474590849,-16.81500474590849,0.0,0.0,0.0,107.3476170922169
2024-12-30,147.67640647092472,58.47020221536061,260.8957859762605,147.67640647092472,147.67640647092472,12.513288677458728,12.513288677458728,12.513288677458728,25.40124029926866,25.40124029926866,25.40124029926866,-12.887951621809936,-12.887951621809936,-12.887951621809936,0.0,0.0,0.0,160.18969514838344
2024-12-31,147.50945231671537,54.73447142265276,247.08549191566692,147.50945231671537,147.50945231671537,6.323758970202877,6.323758970202877,6.323758970202877,14.820470459669211,14.820470459669211,14.820470459669211,-8.496711489466335,-8.496711489466335,-8.496711489466335,0.0,0.0,0.0,153.83321128691824
2025-01-02,147.17554400336448,69.73795382307354,263.3352313544143,147.17554400336448,147.17554400336448,22.84424412542357,22.84424412542357,22.84424412542357,21.419017757206102,21.419017757206102,21.419017757206102,1.4252263682174726,1.4252263682174726,1.4252263682174726,0.0,0.0,0.0,170.01978812878804
2025-01-03,147.008589846689,59.84853322324635,268.7710880140417,147.008589846689,147.008589846689,10.664834987076723,10.664834987076723,10.664834987076723,3.855459621264491,3.855459621264491,3.855459621264491,6.80937536581223,6.80937536581223,6.80937536581223,0.0,0.0,0.0,157.67342483376572
2025-01-04,146.8416356900136,6.352881625867451,220.03024444588632,146.8416356900136,146.8416356900136,-33.56500139831048,-33.56500139831048,-33.56500139831048,-45.93341723905214,-45.93341723905214,-45.93341723905214,12.368415840741662,12.368415840741662,12.368415840741662,0.0,0.0,0.0,113.27663429170312
2025-01-05,146.67468153333814,41.61670140091916,245.54928374388885,146.67468153333814,146.67468153333814,-5.662904279530768,-5.662904279530768,-5.662904279530768,-23.680738786959175,-23.680738786959175,-23.680738786959175,18.017834507428407,18.017834507428407,18.017834507428407,0.0,0.0,0.0,141.01177725380737
2025-01-06,146.5077273766627,89.42953434913365,294.0359984059569,146.5077273766627,146.5077273766627,49.073598460639005,49.073598460639005,49.073598460639005,25.401240299299317,25.401240299299317,25.401240299299317,23.67235816133969,23.67235816133969,23.67235816133969,0.0,0.0,0.0,195.5813258373017
2025-01-07,146.34077321998726,97.84577846113866,291.8735958017351,146.34077321998726,146.34077321998726,44.068497759280056,44.068497759280056,44.068497759280056,14.820470459638212,14.820470459638212,14.820470459638212,29.248027299641844,29.248027299641844,29.248027299641844,0.0,0.0,0.0,190.40927097926732
2025-01-08,146.1738190633118,81.0959358580971,284.60341557902683,146.1738190633118,146.1738190633118,38.782153730778354,38.782153730778354,38.782153730778354,4.11796788854193,4.11796788854193,4.11796788854193,34.66418584223643,34.66418584223643,34.66418584223643,0.0,0.0,0.0,184.95597279409017
2025-01-09,146.00686490663637,105.97119718755452,307.2107084369264,146.00686490663637,146.00686490663637,61.26435062403849,61.26435062403849,61.26435062403849,21.4190177571653,21.4190177571653,21.4190177571653,39.845332866873186,39.845332866873186,39.845332866873186,0.0,0.0,0.0,207.27121553067485
2025-01-10,145.83991074996092,92.56605032488332,294.74903949828894,145.83991074996092,145.83991074996092,48.57824676700555,48.57824676700555,48.57824676700555,3.8554596212314887,3.8554596212314887,3.8554596212314887,44.72278714577407,44.72278714577407,44.72278714577407,0.0,0.0,0.0,194.41815751696646
2025-01-11,145.6729565932855,53.82729830711204,251.60003939858674,145.6729565932855,145.6729565932855,3.3027042743050914,3.3027042743050914,3.3027042743050914,-45.933417239075965,-45.933417239075965,-45.933417239075965,49.23612151338106,49.23612151338106,49.23612151338106,0.0,0.0,0.0,148.9756608675906
2025-01-12,145.50600243661003,75.12272608606975,281.69482329940627,145.50600243661003,145.50600243661003,29.653592722858136,29.653592722858136,29.653592722858136,-23.6807387869211,-23.6807387869211,-23.6807387869211,53.33433150977924,53.33433150977924,53.33433150977924,0.0,0.0,0.0,175.15959515946815
2025-01-13,145.33904827993462,127.04411835827116,323.9305296586555,145.33904827993462,145.33904827993462,82.3779514042587,82.3779514042587,82.3779514042587,25.401240299307915,25.401240299307915,25.401240299307915,56.97671110495078,56.97671110495078,56.97671110495078,0.0,0.0,0.0,227.7169996841933
2025-01-14,145.17209412500927,113.43829912601396,315.24615401330607,145.17209412500927,145.17209412500927,74.95388782011942,74.95388782011942,74.95388782011942,14.82047045962403,14.82047045962403,14.82047045962403,60.13341736049538,60.13341736049538,60.13341736049538,0.0,0.0,0.0,220.12598194512867
2025-01-15,145.00513997008397,116.87212056865278,318.64278520688237,145.00513997008397,145.00513997008397,66.90368324418512,66.90368324418512,66.90368324418512,4.117967888550581,4.117967888550581,4.117967888550581,62.785715355634544,62.785715355634544,62.785715355634544,0.0,0.0,0.0,211.9088232142691
2025-01-16,144.83818581515865,131.9753763696341,336.40763742279785,144.83818581515865,144.83818581515865,86.34492206805113,86.34492206805113,86.34492206805113,21.419017757173652,21.419017757173652,21.419017757173652,64.92590431087748,64.92590431087748,64.92590431087748,0.0,0.0,0.0,231.1831078832098
2025-01-17,144.67123166023333,125.04775937408108,310.6907061704805,144.67123166023333,144.67123166023333,70.41239492192702,70.41239492192702,70.41239492192702,3.8554596211867334,3.8554596211867334,3.8554596211867334,66.55693530074028,66.55693530074028,66.55693530074028,0.0,0.0,0.0,215.08362658216035
2025-01-18,144.50427750530804,70.19710097501273,267.1747109254419,144.50427750530804,144.50427750530804,21.75832273991349,21.75832273991349,21.75832273991349,-45.933417239070934,-45.933417239070934,-45.933417239070934,67.69173997898443,67.69173997898443,67.69173997898443,0.0,0.0,0.0,166.26260024522153
2025-01-19,144.33732335038272,88.31339552266152,286.1278405154597,144.33732335038272,144.33732335038272,44.671559294472424,44.671559294472424,44.671559294472424,-23.68073878688302,-23.68073878688302,-23.68073878688302,68.35229808135544,68.35229808135544,68.35229808135544,0.0,0.0,0.0,189.00888264485513
2025-01-20,144.1703691954574,138.83716162297716,341.5700154591176,144.1703691954574,144.1703691954574,93.96971917989862,93.96971917989862,93.96971917989862,25.401240299233272,25.401240299233272,25.401240299233272,68.56847888066535,68.56847888066535,68.56847888066535,0.0,0.0,0.0,238.14008837535602
2025-01-21,144.00341504053208,130.72872359066284,330.0954120450604,144.00341504053208,144.00341504053208,83.19716849483635,83.19716849483635,83.19716849483635,14.820470459609846,14.820470459609846,14.820470459609846,68.37669803522648,68.37669803522648,68.37669803522648,0.0,0.0,0.0,227.20058353536842
2025-01-22,143.83646088560678,112.3369213553765,318.04840683714497,143.83646088560678,143.83646088560678,71.93640410358812,71.93640410358812,71.93640410358812,4.117967888555099,4.117967888555099,4.117967888555099,67.81843621503302,67.81843621503302,67.81843621503302,0.0,0.0,0.0,215.7728649891949
2025-01-23,143.66950673068146,128.93514941846232,340.0145874667432,143.66950673068146,143.66950673068146,88.3576871330491,88.3576871330491,88.3576871330491,21.419017757182974,21.419017757182974,21.419017757182974,66.93866937586611,66.93866937586611,66.93866937586611,0.0,0.0,0.0,232.02719386373056
2025-01-24,143.50255257575614,119.57179471152004,312.5016295685826,143.50255257575614,143.50255257575614,69.63972210532314,69.63972210532314,69.63972210532314,3.8554596211537273,3.8554596211537273,3.8554596211537273,65.78426248416942,65.78426248416942,65.78426248416942,0.0,0.0,0.0,213.1422746810793
2025-01-25,143.33559842083082,60.22646590836904,269.43138096650114,143.33559842083082,143.33559842083082,18.4689615906184,18.4689615906184,18.4689615906184,-45.93341723900446,-45.93341723900446,-45.93341723900446,64.40237882962286,64.40237882962286,64.40237882962286,0.0,0.0,0.0,161.8045600114492
2025-01-26,143.16864426399917,81.97357911126394,283.06225071035095,143.16864426399917,143.16864426399917,39.15821701193609,39.15821701193609,39.15821701193609,-23.68073878684494,-23.68073878684494,-23.68073878684494,62.83895579878102,62.83895579878102,62.83895579878102,0.0,0.0,0.0,182.32686127593524
2025-01-27,143.00169010716755,127.32157601498338,331.770512412609,143.00169010716755,143.00169010716755,86.53853546910638,86.53853546910638,86.53853546910638,25.401240299241874,25.401240299241874,25.401240299241874,61.137295169864515,61.137295169864515,61.137295169864515,0.0,0.0,0.0,229.54022557627394
2025-01-28,142.83473595033593,110.82219915146733,318.21540304182656,142.83473595033593,142.83473595033593,74.15728217974986,74.15728217974986,74.15728217974986,14.820470459578846,14.820470459578846,14.820470459578846,59.336811720171006,59.336811720171006,59.336811720171006,0.0,0.0,0.0,216.9920181300858
2025-01-29,142.6677817935043,107.35863338839249,303.0804986535507,142.6677817935043,142.6677817935043,61.58994624074335,61.58994624074335,61.58994624074335,4.117967888567882,4.117967888567882,4.117967888567882,57.47197835217547,57.47197835217547,57.47197835217547,0.0,0.0,0.0,204.25772803424766
2025-01-30,142.50082763667268,111.89148581711069,318.28470489475006,142.50082763667268,142.50082763667268,76.99051697197399,76.99051697197399,76.99051697197399,21.419017757192297,21.419017757192297,21.419017757192297,55.57149921478169,55.57149921478169,55.57149921478169,0.0,0.0,0.0,219.49134460864667
2025-01-31,142.33387347984103,97.4085868718663,301.23774107117254,142.33387347984103,142.33387347984103,57.5131942574502,57.5131942574502,57.5131942574502,3.8554596213216072,3.8554596213216072,3.8554596213216072,53.6577346361286,53.6577346361286,53.6577346361286,0.0,0.0,0.0,199.84706773729124
2025-02-01,142.1669193230094,47.79861093138105,246.304000055736,142.1669193230094,142.1669193230094,5.812976086805456,5.812976086805456,5.812976086805456,-45.93341723901866,-45.93341723901866,-45.93341723901866,51.74639332582412,51.74639332582412,51.74639332582412,0.0,0.0,0.0,147.97989540981487
2025-02-02,141.9999651661778,71.14616142253388,263.48427424265617,141.9999651661778,141.9999651661778,26.16575971973469,26.16575971973469,26.16575971973469,-23.680738786795402,-23.680738786795402,-23.680738786795402,49.8464985065301,49.8464985065301,49.8464985065301,0.0,0.0,0.0,168.16572488591248
2025-02-03,141.83301100934614,111.87634369095977,323.37835323820855,141.83301100934614,141.83301100934614,73.36186596455373,73.36186596455373,73.36186596455373,25.401240299261502,25.401240299261502,25.401240299261502,47.960625665292234,47.960625665292234,47.960625665292234,0.0,0.0,0.0,215.19487697389985
2025-02-04,141.66605685251454,98.45464218143795,303.6016336763815,141.66605685251454,141.66605685251454,60.9058712061092,60.9058712061092,60.9058712061092,14.82047045967854,14.82047045967854,14.82047045967854,46.085400746430665,46.085400746430665,46.085400746430665,0.0,0.0,0.0,202.57192805862374
2025-02-05,141.4991026956829,84.40388275594181,292.90687949411927,141.4991026956829,141.4991026956829,48.33020699934411,48.33020699934411,48.33020699934411,4.117967888529937,4.117967888529937,4.117967888529937,44.21223911081417,44.21223911081417,44.21223911081417,0.0,0.0,0.0,189.829309695027
2025-02-06,141.3321485600615,108.36631341018787,304.58980164107504,141.3321485600615,141.3321485600615,63.747315474734435,63.747315474734435,63.747315474734435,21.419017757201615,21.419017757201615,21.419017757201615,42.32829771753282,42.32829771753282,42.32829771753282,0.0,0.0,0.0,205.07946403479593
2025-02-07,141.16519442444013,83.87946462464484,292.3616018379986,141.16519442444013,141.16519442444013,44.273065604347046,44.273065604347046,44.273065604347046,3.8554596212886048,3.8554596212886048,3.8554596212886048,40.41760598305844,40.41760598305844,40.41760598305844,0.0,0.0,0.0,185.43826002878717
2025-02-08,140.99824028881875,38.85357010742925,229.45817478009104,140.99824028881875,140.99824028881875,-7.471082387551426,-7.471082387551426,-7.471082387551426,-45.9334172390425,-45.9334172390425,-45.9334172390425,38.462334851491065,38.462334851491065,38.462334851491065,0.0,0.0,0.0,133.52715790126732
2025-02-09,140.83128615319737,50.83484235192294,256.8583937232892,140.83128615319737,140.83128615319737,12.76342016146846,12.76342016146846,12.76342016146846,-23.680738786768778,-23.680738786768778,-23.680738786768778,36.44415894823724,36.44415894823724,36.44415894823724,0.0,0.0,0.0,153.5947063146658
2025-02-10,140.664332017576,100.95670387834905,299.25555445317485,140.664332017576,140.664332017576,59.74690372929107,59.74690372929107,59.74690372929107,25.401240299281127,25.401240299281127,25.401240299281127,34.34566343000994,34.34566343000994,34.34566343000994,0.0,0.0,0.0,200.41123574686705
2025-02-11,140.4973778819546,89.25248573803488,295.0034076244546,140.4973778819546,140.4973778819546,46.97221584698871,46.97221584698871,46.97221584698871,14.820470459647538,14.820470459647538,14.820470459647538,32.15174538734117,32.15174538734117,32.15174538734117,0.0,0.0,0.0,187.46959372894332
2025-02-12,140.33042374633322,80.53268029235817,269.7140035515769,140.33042374633322,140.33042374633322,33.968927345776166,33.968927345776166,33.968927345776166,4.117967888538586,4.117967888538586,4.117967888538586,29.850959457237582,29.850959457237582,29.850959457237582,0.0,0.0,0.0,174.2993510921094
2025-02-13,140.16346961071184,87.36802997740372,292.91000148157684,140.16346961071184,140.16346961071184,48.85577643002298,48.85577643002298,48.85577643002298,21.41901775720997,21.41901775720997,21.41901775720997,27.436758672813014,27.436758672813014,27.436758672813014,0.0,0.0,0.0,189.01924604073483
2025-02-14,139.99651547509046,67.69139796579289,262.4272427057039,139.99651547509046,139.99651547509046,28.764044096980484,28.764044096980484,28.764044096980484,3.8554596212497256,3.8554596212497256,3.8554596212497256,24.90858447573076,24.90858447573076,24.90858447573076,0.0,0.0,0.0,168.76055957207095
2025-02-15,139.82956133946908,13.160342578741625,217.8271354252066,139.82956133946908,139.82956133946908,-23.660653075186932,-23.660653075186932,-23.660653075186932,-45.933417239066316,-45.933417239066316,-45.933417239066316,22.27276416387938,22.27276416387938,22.27276416387938,0.0,0.0,0.0,116.16890826428215
2025-02-16,139.6626072038477,31.14924917661098,242.5173868179052,139.6626072038477,139.6626072038477,-4.137559072178905,-4.137559072178905,-4.137559072178905,-23.68073878694333,-23.68073878694333,-23.68073878694333,19.543179714764424,19.543179714764424,19.543179714764424,0.0,0.0,0.0,135.5250481316688
2025-02-17,139.49565306822632,87.74184335525038,281.793144646986,139.49565306822632,139.49565306822632,42.14291904847156,42.14291904847156,42.14291904847156,25.40124029930075,25.40124029930075,25.40124029930075,16.741678749170813,16.741678749170813,16.741678749170813,0.0,0.0,0.0,181.63857211669787
2025-02-18,139.3286989362965,60.66899475699715,268.8292672808802,139.3286989362965,139.3286989362965,28.718676639455428,28.718676639455428,28.718676639455428,14.820470459633357,14.820470459633357,14.820470459633357,13.898206179822074,13.898206179822074,13.898206179822074,0.0,0.0,0.0,168.04737557575191
2025-02-19,139.16174480436663,53.29394783193809,250.92846589704112,139.16174480436663,139.16174480436663,15.168611487180742,15.168611487180742,15.168611487180742,4.117967888543106,4.117967888543106,4.117967888543106,11.050643598637636,11.050643598637636,11.050643598637636,0.0,0.0,0.0,154.3303562915474
2025-02-20,138.9947906724368,71.20799139965224,270.8178310754272,138.9947906724368,138.9947906724368,29.663370198678077,29.663370198678077,29.663370198678077,21.41901775722026,21.41901775722026,21.41901775722026,8.244352441457815,8.244352441457815,8.244352441457815,0.0,0.0,0.0,168.6581608711149
2025-02-21,138.82783654050698,47.704197405111536,253.1819920866399,138.82783654050698,138.82783654050698,9.386885788866095,9.386885788866095,9.386885788866095,3.8554596214117303,3.8554596214117303,3.8554596214117303,5.531426167454366,5.531426167454366,5.531426167454366,0.0,0.0,0.0,148.21472232937307
2025-02-22,138.66088240857712,-1.5437122909980792,194.4053038112935,138.66088240857712,138.66088240857712,-42.96375141046758,-42.96375141046758,-42.96375141046758,-45.933417239070906,-45.933417239070906,-45.933417239070906,2.9696658286033255,2.9696658286033255,2.9696658286033255,0.0,0.0,0.0,95.69713099810954
2025-02-23,138.49392827664732,19.865430629430605,211.31109699522654,138.49392827664732,138.49392827664732,-23.059436574456242,-23.059436574456242,-23.059436574456242,-23.680738786905252,-23.680738786905252,-23.680738786905252,0.6213022124490074,0.6213022124490074,0.6213022124490074,0.0,0.0,0.0,115.43449170219108
2025-02-24,138.32697414471747,61.370565374580984,261.04274441901254,138.32697414471747,138.32697414471747,23.952736254500326,23.952736254500326,23.952736254500326,25.401240299309354,25.401240299309354,25.401240299309354,-1.4485040448090296,-1.4485040448090296,-1.4485040448090296,0.0,0.0,0.0,162.2797103992178
2025-02-25,138.16002001278764,55.210154369926364,249.56784589865842,138.16002001278764,138.16002001278764,11.647124858153852,11.647124858153852,11.647124858153852,14.820470459610764,14.820470459610764,14.820470459610764,-3.1733456014569117,-3.1733456014569117,-3.1733456014569117,0.0,0.0,0.0,149.8071448709415
2025-02-26,137.9930658808578,38.65677320003395,234.4538223055818,137.9930658808578,137.9930658808578,-0.36942183320768684,-0.36942183320768684,-0.36942183320768684,4.1179678885476285,4.1179678885476285,4.1179678885476285,-4.487389721755315,-4.487389721755315,-4.487389721755315,0.0,0.0,0.0,137.62364404765012
2025-02-27,137.82611174892796,50.179227106309746,259.4056438929844,137.82611174892796,137.82611174892796,16.09173015217728,16.09173015217728,16.09173015217728,21.41901775717849,21.41901775717849,21.41901775717849,-5.327287605001208,-5.327287605001208,-5.327287605001208,0.0,0.0,0.0,153.91784190110525
2025-02-28,137.65915761699816,38.4321499090383,238.51644521998986,137.65915761699816,137.65915761699816,-1.7786583067447854,-1.7786583067447854,-1.7786583067447854,3.8554596213728503,3.8554596213728503,3.8554596213728503,-5.634117928117636,-5.634117928117636,-5.634117928117636,0.0,0.0,0.0,135.88049931025338
2025-03-01,137.49220349087435,-10.932146323608466,177.87483238378712,137.49220349087435,137.49220349087435,-51.28872590760538,-51.28872590760538,-51.28872590760538,-45.93341723909474,-45.93341723909474,-45.93341723909474,-5.355308668510646,-5.355308668510646,-5.355308668510646,0.0,0.0,0.0,86.20347758326896
2025-03-02,137.32524936475053,10.856421217060934,207.61241839247327,137.32524936475053,137.32524936475053,-28.12721952859704,-28.12721952859704,-28.12721952859704,-23.680738786855713,-23.680738786855713,-23.680738786855713,-4.446480741741325,-4.446480741741325,-4.446480741741325,0.0,0.0,0.0,109.1980298361535
2025-03-03,137.15829523862672,56.31819104315329,264.8955169241673,137.15829523862672,137.15829523862672,22.528082219366645,22.528082219366645,22.528082219366645,25.40124029924574,25.40124029924574,25.40124029924574,-2.873158079879094,-2.873158079879094,-2.873158079879094,0.0,0.0,0.0,159.68637745799336
2025-03-04,136.9913411125029,54.118022018740014,247.12036220449025,136.9913411125029,136.9913411125029,14.208178988987259,14.208178988987259,14.208178988987259,14.820470459702051,14.820470459702051,14.820470459702051,-0.6122914707147914,-0.6122914707147914,-0.6122914707147914,0.0,0.0,0.0,151.19952010149018
2025-03-05,136.8243869863791,34.56665330500142,244.7614571913357,136.8243869863791,136.8243869863791,6.464420178983488,6.464420178983488,6.464420178983488,4.1179678885604085,4.1179678885604085,4.1179678885604085,2.3464522904230805,2.3464522904230805,2.3464522904230805,0.0,0.0,0.0,143.28880716536258
2025-03-06,136.6574328602553,59.731640796171504,268.24922618502796,136.6574328602553,136.6574328602553,27.418696483737477,27.418696483737477,27.418696483737477,21.419017757187813,21.419017757187813,21.419017757187813,5.999678726549667,5.999678726549667,5.999678726549667,0.0,0.0,0.0,164.0761293439928
2025-03-07,136.4904787341315,44.18405614277253,246.24761137265995,136.4904787341315,136.4904787341315,14.18502696042359,14.18502696042359,14.18502696042359,3.8554596213398473,3.8554596213398473,3.8554596213398473,10.329567339083741,10.329567339083741,10.329567339083741,0.0,0.0,0.0,150.67550569455508
2025-03-08,136.3235246080077,9.249675101651569,213.59774676783601,136.3235246080077,136.3235246080077,-30.629902800623558,-30.629902800623558,-30.629902800623558,-45.93341723910894,-45.93341723910894,-45.93341723910894,15.303514438485388,15.303514438485388,15.303514438485388,0.0,0.0,0.0,105.69362180738413
2025-03-09,136.15657048188388,33.19230453636702,228.51809126133278,136.15657048188388,136.15657048188388,-2.806602694056386,-2.806602694056386,-2.806602694056386,-23.680738786806174,-23.680738786806174,-23.680738786806174,20.87413609274979,20.87413609274979,20.87413609274979,0.0,0.0,0.0,133.3499677878275
2025-03-10,135.98961635576006,87.85379432162621,281.65123425767234,135.98961635576006,135.98961635576006,52.380880930494016,52.380880930494016,52.380880930494016,25.401240299254336,25.401240299254336,25.401240299254336,26.97964063123968,26.97964063123968,26.97964063123968,0.0,0.0,0.0,188.37049728625408
2025-03-11,135.82266222963625,82.60159439304854,279.0906214546758,135.82266222963625,135.82266222963625,48.36504072871868,48.36504072871868,48.36504072871868,14.820470459679456,14.820470459679456,14.820470459679456,33.54457026903923,33.54457026903923,33.54457026903923,0.0,0.0,0.0,184.18770295835492
2025-03-12,135.65570810351244,85.66842725897766,284.6151940606678,135.65570810351244,135.65570810351244,44.59886934917598,44.59886934917598,44.59886934917598,4.117967888564929,4.117967888564929,4.117967888564929,40.48090146061105,40.48090146061105,40.48090146061105,0.0,0.0,0.0,180.2545774526884
2025-03-13,135.48875397543662,110.95670833193749,302.8057961145144,135.48875397543662,135.48875397543662,69.10850158180517,69.10850158180517,69.10850158180517,21.41901775719617,21.41901775719617,21.41901775719617,47.68948382460899,47.68948382460899,47.68948382460899,0.0,0.0,0.0,204.5972555572418
2025-03-14,135.32179984736084,94.64861234756087,289.36960859055824,135.32179984736084,135.32179984736084,58.917247798346665,58.917247798346665,58.917247798346665,3.855459621300966,3.855459621300966,3.855459621300966,55.061788177045706,55.061788177045706,55.061788177045706,0.0,0.0,0.0,194.2390476457075
2025-03-15,135.15484571928502,57.7150554427279,255.57220376910345,135.15484571928502,135.15484571928502,16.548508388258504,16.548508388258504,16.548508388258504,-45.93341723903284,-45.93341723903284,-45.93341723903284,62.481925627291346,62.481925627291346,62.481925627291346,0.0,0.0,0.0,151.70335410754353
2025-03-16,134.98789159120923,84.28953315303475,289.1059094808538,134.98789159120923,134.98789159120923,46.1481532827163,46.1481532827163,46.1481532827163,-23.680738786779553,-23.680738786779553,-23.680738786779553,69.82889206949585,69.82889206949585,69.82889206949585,0.0,0.0,0.0,181.13604487392553
2025-03-17,134.8209374631334,132.33497894026098,335.08407076669454,134.8209374631334,134.8209374631334,102.3802262540689,102.3802262540689,102.3802262540689,25.401240299284993,25.401240299284993,25.401240299284993,76.97898595478391,76.97898595478391,76.97898595478391,0.0,0.0,0.0,237.2011637172023
2025-03-18,134.6539833350576,134.00009014633082,328.1238387379447,134.6539833350576,134.6539833350576,98.62881259548682,98.62881259548682,98.62881259548682,14.820470459665279,14.820470459665279,14.820470459665279,83.80834213582155,83.80834213582155,83.80834213582155,0.0,0.0,0.0,233.2827959305444
2025-03-19,134.48702920698182,126.72921340668175,324.6823648352309,134.48702920698182,134.48702920698182,94.31348886847687,94.31348886847687,94.31348886847687,4.117967888573582,4.117967888573582,4.117967888573582,90.19552097990329,90.19552097990329,90.19552097990329,0.0,0.0,0.0,228.80051807545868
2025-03-20,134.320075078906,146.60936486565498,352.5833015251314,134.320075078906,134.320075078906,117.44310770732507,117.44310770732507,117.44310770732507,21.41901775715633,21.41901775715633,21.41901775715633,96.02408995016874,96.02408995016874,96.02408995016874,0.0,0.0,0.0,251.76318278623108
2025-03-21,134.1531209508302,144.16642042670992,340.14411494204705,134.1531209508302,134.1531209508302,105.04059413439242,105.04059413439242,105.04059413439242,3.8554596212679617,3.8554596212679617,3.8554596212679617,101.18513451312445,101.18513451312445,101.18513451312445,0.0,0.0,0.0,239.19371508522264
2025-03-22,133.9861668227544,95.75009047663312,288.8275253005645,133.9861668227544,133.9861668227544,59.64621931861875,59.64621931861875,59.64621931861875,-45.933417239047046,-45.933417239047046,-45.933417239047046,105.5796365576658,105.5796365576658,105.5796365576658,0.0,0.0,0.0,193.63238614137316
2025-03-23,133.81921269467858,117.08146420829311,315.36629320860555,133.81921269467858,133.81921269467858,85.43992268376296,85.43992268376296,85.43992268376296,-23.680738786730018,-23.680738786730018,-23.680738786730018,109.12066147049298,109.12066147049298,109.12066147049298,0.0,0.0,0.0,219.25913537844156
2025-03-24,133.65225856660277,168.18229829874298,372.8046396486288,133.65225856660277,133.65225856660277,137.13653982561345,137.13653982561345,137.13653982561345,25.40124029929359,25.40124029929359,25.40124029929359,111.73529952631988,111.73529952631988,111.73529952631988,0.0,0.0,0.0,270.7887983922162
2025-03-25,133.48530444191815,154.75055336456515,360.31395721008386,133.48530444191815,133.48530444191815,128.18678365573072,128.18678365573072,128.18678365573072,14.820470459642685,14.820470459642685,14.820470459642685,113.36631319608804,113.36631319608804,113.36631319608804,0.0,0.0,0.0,261.67208809764884
